tmed,prec,tmin,tmax,dir,velmedia,racha,sol,presmax,presmin,year,month,day,rain_today,rain_tomorrow,horatmin_,horatmax_,horaracha_,horapresmin_
24.5,0.0,13.9,35.1,23.0,2.5,9.2,11.5,954.1,950.1,2020,9,12,0,0,5.0,13.0,15.0,15.0
26.9,0.0,19.3,34.5,14.0,3.1,11.4,7.2,956.6,953.4,2020,9,13,0,1,5.0,15.0,22.0,16.0
25.4,0.8,18.1,32.6,12.0,3.6,12.5,3.0,956.7,953.0,2020,9,14,1,0,4.0,12.0,13.0,17.0
24.4,0.0,15.4,33.5,23.0,1.9,8.3,11.2,956.8,952.8,2020,9,15,0,1,6.0,14.0,14.0,17.0
23.6,0.5,13.6,33.5,17.0,1.7,11.4,6.9,955.2,949.3,2020,9,16,1,1,5.0,13.0,16.0,16.0
25.4,10.8,19.5,31.2,20.0,5.3,13.9,1.4,952.2,947.8,2020,9,17,1,1,0.0,13.0,17.0,17.0
21.8,0.1,16.7,26.8,18.0,4.7,16.4,5.5,952.9,947.4,2020,9,18,1,0,22.0,14.0,10.0,9.0
19.2,0.0,11.9,26.5,27.0,3.1,11.7,10.8,955.0,951.6,2020,9,19,0,0,6.0,14.0,15.0,15.0
20.1,0.0,12.5,27.7,26.0,1.9,9.2,7.5,955.1,951.5,2020,9,20,0,0,2.0,15.0,16.0,16.0
20.8,0.0,13.0,28.5,99.0,2.2,6.7,5.9,953.9,950.8,2020,9,21,0,0,5.0,15.0,14.5,16.0
20.4,0.0,10.6,30.1,99.0,1.7,7.8,9.6,952.4,948.6,2020,9,22,0,0,5.0,14.0,13.0,16.0
21.0,0.0,13.7,28.3,30.0,3.6,10.3,8.9,952.2,949.2,2020,9,23,0,0,4.0,12.0,12.0,15.0
22.4,0.0,15.1,29.7,32.0,1.7,11.7,7.4,954.6,951.1,2020,9,24,0,0,4.0,14.0,15.0,5.0
20.3,0.0,13.4,27.2,99.0,2.5,9.7,11.3,956.6,953.9,2020,9,25,0,0,23.0,13.0,15.5,3.0
16.8,0.0,6.9,26.8,34.0,1.9,9.2,11.3,956.3,950.3,2020,9,26,0,0,6.0,14.0,17.0,16.0
18.1,0.0,8.8,27.4,28.0,1.7,9.2,11.4,950.6,946.6,2020,9,27,0,0,5.0,14.0,15.0,15.0
18.4,0.0,7.2,29.5,17.0,1.4,8.9,10.6,952.2,948.6,2020,9,28,0,0,6.0,15.0,18.0,16.0
20.3,0.0,8.7,31.9,18.0,1.7,8.9,10.9,952.6,948.9,2020,9,29,0,0,6.0,15.0,18.0,16.0
19.8,0.0,9.7,29.8,99.0,1.4,5.8,5.4,952.5,949.1,2020,9,30,0,0,4.0,14.0,16.0,16.0
19.0,0.0,9.7,28.2,99.0,3.3,11.7,9.0,950.6,945.9,2020,10,1,0,1,6.0,13.0,14.0,24.0
15.9,7.8,10.1,21.7,27.0,4.2,19.7,0.7,946.0,936.7,2020,10,2,1,0,23.0,14.0,16.0,15.0
12.1,0.0,6.0,18.2,99.0,1.7,8.9,9.4,948.7,942.6,2020,10,3,0,0,6.0,14.0,15.0,0.0
13.2,0.0,3.3,23.0,30.0,1.4,11.7,11.0,949.8,946.4,2020,10,4,0,0,3.0,15.0,15.0,14.0
15.6,0.0,8.8,22.5,27.0,2.2,8.9,11.0,956.7,949.3,2020,10,5,0,0,6.0,13.0,14.0,2.0
16.4,0.0,5.4,27.3,99.0,1.7,5.0,11.2,958.5,954.5,2020,10,6,0,0,6.0,15.0,14.5,16.0
19.7,0.0,7.7,31.7,15.0,1.7,7.8,11.1,958.0,954.1,2020,10,7,0,0,6.0,16.0,18.0,16.0
19.8,0.0,8.3,31.2,8.0,1.9,6.9,10.1,958.0,954.4,2020,10,8,0,0,4.0,15.0,12.0,15.0
19.4,0.0,8.9,29.9,99.0,1.4,5.0,9.4,957.7,954.4,2020,10,9,0,0,5.0,15.0,18.0,15.0
19.8,0.0,9.2,30.4,15.0,1.4,8.3,10.6,957.2,952.8,2020,10,10,0,0,5.0,14.0,15.0,15.0
18.5,0.0,8.8,28.2,99.0,1.7,9.7,11.0,956.2,952.8,2020,10,11,0,0,6.0,13.0,13.5,14.0
14.6,0.0,4.4,24.7,2.0,1.7,9.2,11.0,957.0,952.9,2020,10,12,0,0,6.0,14.0,0.0,16.0
14.2,0.0,2.0,26.4,99.0,0.8,7.8,10.8,954.6,948.4,2020,10,13,0,0,6.0,15.0,15.0,16.0
13.2,0.0,4.9,21.5,27.0,4.2,11.7,10.8,950.4,945.7,2020,10,14,0,0,6.0,14.0,14.0,13.0
12.4,0.0,3.0,21.7,30.0,3.1,8.9,10.4,952.3,948.8,2020,10,15,0,0,6.0,14.0,13.0,16.0
12.1,0.0,1.9,22.3,99.0,1.7,7.8,10.7,953.3,949.7,2020,10,16,0,0,6.0,15.0,12.0,16.0
11.8,0.0,0.7,23.0,99.0,1.9,6.1,10.7,953.5,950.4,2020,10,17,0,0,6.0,15.0,13.0,17.0
14.2,0.0,1.9,26.6,99.0,2.8,9.2,10.6,955.1,951.4,2020,10,18,0,0,6.0,13.5,12.0,16.0
17.4,0.0,5.3,29.5,16.0,4.4,14.4,8.2,954.8,949.7,2020,10,19,0,1,6.0,13.0,14.0,15.0
21.8,3.5,14.3,29.2,23.0,4.4,16.4,4.6,951.1,943.3,2020,10,20,1,1,0.0,12.0,22.0,18.0
17.4,6.0,13.9,20.9,22.0,3.3,12.8,0.7,949.2,945.1,2020,10,21,1,1,5.0,13.0,0.0,1.0
14.1,9.8,11.5,16.7,14.0,2.2,6.1,0.0,954.1,947.1,2020,10,22,1,0,22.0,0.0,14.5,5.0
14.2,0.0,8.3,20.0,99.0,2.2,8.9,8.9,960.7,954.0,2020,10,23,0,0,23.0,14.0,13.0,0.0
13.3,0.0,5.3,21.3,27.0,0.8,7.2,8.6,961.6,957.4,2020,10,24,0,1,6.0,14.0,16.0,16.0
11.8,1.5,4.4,19.3,30.0,1.9,11.7,8.4,958.1,950.8,2020,10,25,1,0,6.0,13.0,15.0,24.0
10.2,0.0,4.5,16.0,26.0,3.9,12.8,8.9,956.7,950.4,2020,10,26,0,0,23.0,13.0,1.0,1.0
9.6,0.0,0.4,18.7,99.0,1.4,5.0,10.2,956.9,953.2,2020,10,27,0,0,6.0,15.0,16.0,16.0
13.0,0.0,2.5,23.4,26.0,1.1,5.0,10.1,958.4,954.9,2020,10,28,0,0,6.0,15.0,16.0,1.0
15.4,0.0,4.1,26.8,14.0,0.8,6.1,10.2,960.4,957.3,2020,10,29,0,0,6.0,15.0,18.0,16.0
16.8,0.0,5.8,27.9,99.0,2.2,7.2,9.5,960.3,956.6,2020,10,30,0,0,6.0,15.0,13.5,15.0
16.8,0.0,6.6,27.0,99.0,1.4,6.7,9.8,960.4,956.9,2020,10,31,0,0,6.0,14.0,15.0,15.0
16.6,0.0,5.4,27.7,20.0,0.8,5.0,10.0,960.0,956.3,2020,11,1,0,0,6.0,15.0,17.0,16.0
16.5,0.0,5.4,27.6,24.0,0.6,5.0,10.0,958.6,954.8,2020,11,2,0,0,6.0,15.0,14.0,16.0
15.8,0.0,5.0,26.6,25.0,0.6,7.8,9.0,957.9,954.4,2020,11,3,0,1,6.0,14.0,15.0,14.0
14.4,5.6,10.1,18.7,15.0,1.9,11.7,2.5,955.4,946.6,2020,11,4,1,1,6.0,15.0,20.0,24.0
16.5,0.4,11.0,22.0,99.0,3.9,16.9,3.0,950.7,946.7,2020,11,5,1,1,5.0,13.0,14.0,13.0
18.8,9.9,9.7,27.8,99.0,4.2,16.4,7.2,952.5,945.7,2020,11,6,1,1,6.0,12.0,16.5,16.0
13.8,0.1,7.7,19.8,20.0,3.1,11.4,6.5,958.4,949.8,2020,11,7,1,0,23.0,14.0,6.0,4.0
11.9,0.0,3.8,20.0,99.0,1.1,5.8,8.7,958.4,955.0,2020,11,8,0,0,6.0,14.0,17.5,15.0
12.0,0.0,4.3,19.8,25.0,2.5,6.7,8.9,958.5,955.8,2020,11,9,0,0,7.0,13.0,13.0,14.0
13.4,0.0,5.7,21.2,99.0,0.3,3.6,6.8,960.1,956.9,2020,11,10,0,0,2.0,15.0,15.0,14.0
12.6,0.0,4.5,20.8,11.0,1.7,6.7,9.2,959.6,954.8,2020,11,11,0,0,6.0,15.0,14.0,14.0
12.9,0.0,5.0,20.8,14.0,1.1,8.9,7.5,957.1,952.0,2020,11,12,0,0,6.0,15.0,15.0,15.0
14.9,0.0,8.3,21.5,18.0,1.7,5.0,6.4,955.8,953.2,2020,11,13,0,0,7.0,14.0,17.0,15.0
14.6,0.0,10.5,18.8,25.0,2.5,7.8,0.3,957.7,954.2,2020,11,14,0,0,23.0,11.0,14.0,3.0
16.4,0.0,9.1,23.7,99.0,0.3,3.1,6.6,958.9,956.2,2020,11,15,0,0,1.0,15.0,11.5,15.0
15.6,0.0,7.4,23.8,99.0,1.7,4.7,8.6,959.9,956.5,2020,11,16,0,0,5.0,13.0,15.0,14.0
14.4,0.0,5.4,23.4,23.0,1.1,4.2,9.5,962.0,959.2,2020,11,17,0,0,6.0,14.0,19.0,15.0
14.5,0.0,4.4,24.6,17.0,1.1,5.0,9.4,962.1,958.4,2020,11,18,0,0,6.0,15.0,17.0,15.0
14.6,0.0,4.3,24.8,99.0,1.4,5.8,9.3,963.0,960.0,2020,11,19,0,0,7.0,14.0,14.5,14.0
13.2,0.0,4.0,22.5,16.0,1.7,5.0,9.4,962.6,957.1,2020,11,20,0,0,7.0,14.0,20.0,15.0
11.0,0.0,3.5,18.5,99.0,2.2,8.9,8.9,960.9,958.2,2020,11,21,0,0,5.0,12.0,15.5,15.0
9.8,0.0,1.9,17.7,16.0,1.9,6.7,9.3,962.2,958.8,2020,11,22,0,0,7.0,15.0,18.0,15.0
8.6,0.0,-1.3,18.4,99.0,1.4,5.0,9.4,961.6,958.3,2020,11,23,0,0,6.0,13.0,13.0,14.0
8.7,0.0,-1.4,18.8,20.0,1.4,5.0,9.3,959.5,953.8,2020,11,24,0,1,6.0,14.0,18.0,24.0
10.8,3.1,4.2,17.3,11.0,1.4,8.3,2.9,953.8,944.1,2020,11,25,1,1,0.0,12.0,12.0,24.0
10.8,43.0,7.4,14.2,15.0,0.8,10.3,0.0,944.2,941.8,2020,11,26,1,1,23.0,1.0,1.0,6.0
8.4,0.3,6.3,10.6,99.0,1.9,6.7,0.8,942.4,939.1,2020,11,27,1,1,5.0,14.0,15.5,15.0
8.7,0.9,6.5,10.9,8.0,0.6,4.2,0.0,947.1,940.1,2020,11,28,1,0,23.0,15.0,14.0,5.0
11.5,0.0,6.3,16.7,15.0,2.2,5.8,4.2,952.5,946.8,2020,11,29,0,0,0.0,13.0,18.0,1.0
11.5,0.0,5.2,17.8,3.0,1.4,5.8,8.9,956.2,952.0,2020,11,30,0,0,7.0,13.0,12.0,2.0
9.4,0.0,2.2,16.7,99.0,0.6,4.2,8.2,956.9,952.1,2020,12,1,0,0,7.0,15.0,15.0,17.0
8.6,0.0,0.9,16.3,2.0,1.1,9.7,5.7,952.5,946.9,2020,12,2,0,1,7.0,14.0,20.0,14.0
7.8,0.3,0.7,14.8,26.0,1.7,8.9,7.1,950.0,943.8,2020,12,3,1,1,5.0,13.0,14.0,24.0
8.1,10.3,3.3,12.9,99.0,4.4,16.9,1.3,943.8,934.0,2020,12,4,1,0,21.0,11.0,11.0,16.0
4.8,0.0,2.5,7.2,28.0,1.7,7.2,3.6,947.1,936.3,2020,12,5,0,1,6.0,13.0,10.0,1.0
5.4,2.9,1.7,9.2,26.0,3.1,9.2,4.8,951.5,945.8,2020,12,6,1,1,0.0,14.0,15.0,4.0
8.8,2.8,5.9,11.8,29.0,4.4,11.7,0.0,951.2,948.1,2020,12,7,1,1,2.0,13.0,23.0,13.0
8.6,0.8,5.0,12.2,27.0,7.2,15.3,1.8,952.2,948.4,2020,12,8,1,0,22.0,12.0,5.0,13.0
6.4,0.0,1.2,11.7,26.0,1.4,6.1,8.5,956.5,952.0,2020,12,9,0,1,7.0,14.0,16.0,0.0
9.4,9.2,5.8,13.1,27.0,1.1,7.2,0.0,955.6,950.2,2020,12,10,1,1,3.0,16.0,14.0,14.0
14.0,0.2,12.5,15.4,36.0,5.3,12.8,0.0,951.5,949.8,2020,12,11,1,0,0.0,12.0,14.0,2.0
12.3,0.0,7.0,17.6,27.0,3.9,11.4,3.1,953.8,949.9,2020,12,12,0,0,23.0,11.0,2.0,4.0
10.4,0.0,5.9,15.0,99.0,0.8,3.1,4.0,953.1,948.4,2020,12,13,0,1,1.0,15.0,12.0,14.0
12.1,0.1,7.2,17.0,25.0,1.7,8.9,4.7,949.3,946.9,2020,12,14,1,0,4.0,14.0,10.0,5.0
9.5,0.0,3.3,15.7,27.0,2.2,6.7,8.8,953.4,949.0,2020,12,15,0,0,23.0,13.0,6.0,0.0
7.8,0.0,-0.2,15.8,22.0,2.5,11.7,7.0,952.0,948.5,2020,12,16,0,1,7.0,13.0,12.0,14.0
11.9,0.2,8.2,15.6,22.0,1.4,4.7,3.1,957.4,951.2,2020,12,17,1,0,7.0,13.0,17.0,1.0
10.6,0.0,5.4,15.8,99.0,0.6,3.6,4.9,958.0,954.8,2020,12,18,0,1,23.0,15.0,16.5,16.0
6.3,0.5,3.7,8.9,99.0,0.6,2.2,0.0,957.1,954.4,2020,12,19,1,0,2.0,16.0,15.0,14.0
10.4,0.0,4.8,16.1,27.0,1.9,8.3,5.4,961.7,955.2,2020,12,20,0,0,23.0,15.0,15.0,2.0
9.4,0.0,2.3,16.4,20.0,0.6,3.6,7.8,963.8,960.9,2020,12,21,0,0,6.0,15.0,18.0,16.0
11.0,0.0,1.6,20.3,99.0,1.1,6.1,9.0,961.9,957.8,2020,12,22,0,0,7.0,14.0,14.0,14.0
9.6,0.0,2.0,17.3,22.0,3.1,6.7,9.1,960.6,957.6,2020,12,23,0,0,6.0,14.0,18.0,15.0
7.8,0.0,0.1,15.6,29.0,0.8,4.7,6.1,958.5,953.7,2020,12,24,0,0,7.0,14.0,15.0,16.0
7.8,0.0,0.9,14.8,3.0,3.6,13.9,6.5,959.2,953.9,2020,12,25,0,0,7.0,14.0,17.0,14.0
3.7,0.0,-3.4,10.8,34.0,0.8,4.7,9.0,960.3,955.6,2020,12,26,0,1,5.0,15.0,6.0,17.0
3.0,0.4,-5.4,11.3,20.0,1.4,4.2,9.0,956.2,946.6,2020,12,27,1,1,7.0,16.0,18.0,24.0
3.8,2.8,-2.9,10.6,99.0,3.3,9.7,0.1,946.7,941.9,2020,12,28,1,1,0.0,12.0,15.5,13.0
3.4,1.2,-1.4,8.3,99.0,3.1,9.2,2.3,948.1,943.3,2020,12,29,1,0,4.0,11.0,13.0,5.0
3.8,0.0,-2.7,10.4,99.0,1.4,5.0,8.9,953.3,948.1,2020,12,30,0,1,7.0,15.0,16.5,0.0
2.4,1.4,-5.2,9.9,99.0,0.8,4.7,9.0,953.4,948.0,2020,12,31,1,1,7.0,15.0,17.0,24.0
4.8,3.5,1.2,8.3,2.0,3.1,10.8,2.9,948.0,944.8,2021,1,1,1,0,23.0,14.0,20.0,6.0
2.4,0.0,-1.8,6.5,99.0,1.4,7.2,4.3,950.3,947.1,2021,1,2,0,0,23.0,15.0,15.0,1.0
2.2,0.0,-4.6,8.9,30.0,1.7,6.1,9.1,952.0,949.5,2021,1,3,0,0,6.0,15.0,16.0,16.0
1.6,0.0,-6.3,9.5,99.0,1.1,7.2,8.9,950.0,945.4,2021,1,4,0,0,7.0,14.0,17.0,16.0
3.4,0.0,-2.6,9.5,31.0,1.4,5.0,5.3,946.2,942.0,2021,1,5,0,1,6.0,13.0,13.0,15.0
5.9,7.9,1.7,10.1,16.0,2.5,8.9,0.1,946.1,941.1,2021,1,6,1,1,0.0,14.0,17.0,24.0
4.6,17.2,3.7,5.5,2.0,0.6,6.7,0.0,942.3,939.1,2021,1,7,1,1,7.0,15.0,9.0,5.0
8.0,6.4,4.4,11.6,99.0,3.1,12.8,0.5,941.0,932.2,2021,1,8,1,1,7.0,15.0,17.0,21.0
7.2,0.8,3.8,10.5,20.0,3.3,12.8,7.1,939.1,934.1,2021,1,9,1,0,23.0,1.0,4.0,1.0
2.5,0.0,-2.0,7.0,99.0,1.7,8.9,1.5,947.2,938.8,2021,1,10,0,0,23.0,13.0,16.0,0.0
4.2,0.0,-2.4,10.7,23.0,1.1,4.7,6.6,958.0,947.0,2021,1,11,0,0,7.0,14.0,17.0,0.0
3.8,0.0,-4.2,11.7,99.0,0.8,3.1,9.2,962.7,958.0,2021,1,12,0,0,7.0,16.0,18.0,0.0
4.0,0.0,-5.9,13.8,99.0,0.8,3.1,9.3,963.1,959.6,2021,1,13,0,0,7.0,15.0,18.0,14.0
4.1,0.0,-5.3,13.5,27.0,1.7,6.7,9.3,961.4,957.2,2021,1,14,0,0,7.0,15.0,16.0,15.0
5.2,0.0,-5.2,15.6,34.0,0.6,6.7,9.3,960.5,956.8,2021,1,15,0,0,7.0,15.0,16.0,16.0
6.2,0.0,-5.4,17.9,2.0,1.9,11.4,9.3,962.5,958.2,2021,1,16,0,0,7.0,15.0,13.0,15.0
6.2,0.0,-4.8,17.2,99.0,0.8,3.6,8.8,962.9,959.3,2021,1,17,0,0,7.0,15.0,15.0,15.0
7.0,0.0,-4.3,18.3,17.0,1.4,4.7,9.3,960.8,957.6,2021,1,18,0,0,7.0,15.0,14.0,15.0
6.1,0.0,-4.3,16.5,26.0,1.1,5.8,9.5,960.5,954.1,2021,1,19,0,1,7.0,15.0,15.0,24.0
4.4,5.7,-2.8,11.6,99.0,1.7,8.9,0.2,954.3,947.4,2021,1,20,1,1,7.0,14.0,12.5,17.0
9.6,0.8,6.3,13.0,27.0,2.8,7.2,1.7,955.7,951.3,2021,1,21,1,1,23.0,13.0,11.0,0.0
9.8,0.3,6.0,13.5,27.0,7.2,18.1,5.3,955.6,949.4,2021,1,22,1,1,22.0,13.0,14.0,6.0
8.8,8.3,4.7,12.8,27.0,2.5,10.3,3.0,956.2,951.6,2021,1,23,1,1,6.0,13.0,12.0,24.0
11.6,2.1,7.6,15.6,29.0,3.9,12.5,6.1,953.4,949.9,2021,1,24,1,1,23.0,14.0,12.0,5.0
10.8,2.7,7.2,14.5,27.0,2.5,11.4,0.2,955.6,951.1,2021,1,25,1,1,5.5,15.0,17.0,15.0
14.3,0.1,11.0,17.6,99.0,2.5,7.2,3.2,960.8,955.5,2021,1,26,1,0,7.0,14.0,16.0,0.0
14.2,0.0,8.2,20.1,99.0,1.4,5.8,5.4,960.9,957.7,2021,1,27,0,1,23.0,15.0,16.0,16.0
13.6,0.1,5.8,21.5,99.0,0.6,3.1,7.8,960.6,957.1,2021,1,28,1,0,7.0,15.0,12.0,16.0
12.7,0.0,2.7,22.7,26.0,0.8,6.1,9.7,958.5,954.9,2021,1,29,0,0,7.0,15.0,16.0,16.0
12.1,0.0,8.3,15.9,27.0,4.2,15.3,3.9,956.6,950.7,2021,1,30,0,1,4.0,14.0,15.0,17.0
9.9,0.3,7.6,12.2,29.0,1.4,10.3,0.1,956.0,952.4,2021,1,31,1,0,5.0,14.0,1.0,2.0
11.2,0.0,5.7,16.7,99.0,3.1,8.9,9.3,956.2,953.1,2021,2,1,0,0,23.0,13.0,16.0,4.0
10.6,0.0,4.7,16.5,26.0,0.6,4.2,4.9,956.1,951.2,2021,2,2,0,0,7.0,15.0,14.0,16.0
7.0,0.0,2.3,11.6,99.0,0.0,4.2,2.1,952.9,948.6,2021,2,3,0,0,2.0,16.0,15.0,24.0
13.6,0.0,4.1,23.0,18.0,3.1,11.7,6.8,948.7,940.5,2021,2,4,0,1,4.0,13.0,12.0,24.0
13.2,0.4,5.4,21.1,26.0,3.1,13.3,7.0,940.5,934.8,2021,2,5,1,1,7.0,13.0,16.0,15.0
10.9,0.1,7.4,14.4,19.0,2.8,9.2,3.3,942.2,937.8,2021,2,6,1,1,22.0,14.0,2.0,2.0
8.6,3.5,6.3,10.8,27.0,4.7,13.9,0.4,948.2,942.1,2021,2,7,1,1,4.0,15.0,18.0,5.0
10.1,5.0,6.6,13.6,29.0,3.3,15.0,3.7,948.8,941.7,2021,2,8,1,1,0.0,14.0,7.0,7.0
11.2,7.6,7.7,14.8,27.0,4.2,13.9,1.5,948.4,944.0,2021,2,9,1,1,7.0,11.0,23.0,16.0
11.8,7.2,9.3,14.2,99.0,3.6,12.5,0.1,955.0,946.5,2021,2,10,1,0,3.0,14.0,14.0,1.0
14.6,0.0,10.8,18.3,99.0,0.6,6.7,5.0,955.9,953.0,2021,2,11,0,0,23.0,15.0,19.0,16.0
11.4,0.0,5.3,17.6,99.0,2.5,9.2,7.1,958.9,954.4,2021,2,12,0,0,23.0,14.0,15.0,1.0
9.9,0.0,0.9,18.9,99.0,1.1,5.0,10.0,960.8,957.4,2021,2,13,0,0,6.0,15.0,14.0,17.0
9.6,0.0,-0.4,19.7,19.0,1.1,8.3,10.2,964.4,959.8,2021,2,14,0,0,7.0,15.0,19.0,5.0
10.6,0.0,3.1,18.1,16.0,4.2,11.7,10.3,965.2,962.3,2021,2,15,0,0,6.0,13.0,17.0,15.0
10.8,0.0,0.0,21.7,99.0,0.0,4.2,10.2,963.5,958.2,2021,2,16,0,0,7.0,15.0,16.0,17.0
11.3,0.0,0.3,22.3,99.0,0.8,5.8,10.3,959.4,952.9,2021,2,17,0,0,6.0,15.0,15.5,16.0
10.2,0.0,0.2,20.2,26.0,1.4,7.8,9.3,954.9,951.7,2021,2,18,0,0,6.0,15.0,15.0,15.0
11.2,0.0,-0.1,22.6,20.0,0.8,7.8,10.4,955.2,951.3,2021,2,19,0,0,7.0,14.0,14.0,14.0
12.3,0.0,1.3,23.3,99.0,3.9,9.2,9.4,952.0,943.5,2021,2,20,0,1,6.0,14.0,14.0,24.0
11.0,16.3,6.3,15.8,24.0,2.5,13.9,0.0,948.2,938.7,2021,2,21,1,0,23.0,0.0,14.0,14.0
7.4,0.0,1.7,13.0,99.0,3.3,8.9,10.0,960.6,948.1,2021,2,22,0,0,23.0,15.0,16.5,0.0
7.9,0.0,-1.2,17.0,17.0,1.7,6.1,10.7,965.8,960.5,2021,2,23,0,0,6.0,15.0,17.0,0.0
10.4,0.0,1.5,19.3,99.0,3.1,10.8,10.2,965.6,959.7,2021,2,24,0,0,6.0,14.0,16.0,17.0
11.8,0.0,3.9,19.6,16.0,1.7,10.3,7.8,960.8,956.4,2021,2,25,0,0,6.0,13.0,15.0,16.0
13.2,0.0,5.7,20.8,26.0,3.3,9.7,8.9,959.3,955.7,2021,2,26,0,0,1.0,15.0,18.0,16.0
9.0,0.0,4.6,13.4,99.0,0.3,3.6,0.3,958.5,953.3,2021,2,27,0,1,3.0,16.0,18.0,18.0
10.0,4.0,1.6,18.3,3.0,2.2,11.4,8.8,953.9,949.2,2021,2,28,1,0,7.0,14.0,15.0,15.0
10.7,0.0,4.4,17.0,2.0,3.1,10.8,6.2,954.6,950.2,2021,3,1,0,0,6.0,15.0,19.0,14.0
10.9,0.0,4.3,17.5,11.0,0.8,4.7,8.2,959.8,954.6,2021,3,2,0,0,6.0,14.0,11.0,0.0
13.4,0.0,7.3,19.4,17.0,0.3,8.9,5.3,960.4,956.2,2021,3,3,0,0,6.0,14.0,15.0,16.0
10.4,0.0,4.1,16.7,14.0,2.5,9.7,9.1,957.8,950.1,2021,3,4,0,0,6.0,15.0,13.0,17.0
11.0,0.0,3.7,18.3,99.0,2.5,10.8,7.6,950.8,946.4,2021,3,5,0,1,6.0,14.0,14.0,14.0
11.2,0.4,5.9,16.5,2.0,2.2,8.9,1.4,952.1,949.3,2021,3,6,1,1,5.0,15.0,18.0,16.0
10.5,0.3,5.8,15.2,99.0,1.7,8.3,2.2,951.9,948.0,2021,3,7,1,1,23.0,12.0,13.0,16.0
9.6,5.8,3.3,16.0,20.0,2.8,12.8,6.0,949.5,946.2,2021,3,8,1,1,23.0,14.0,15.0,14.0
8.6,1.6,2.3,14.9,1.0,1.7,8.9,8.3,954.3,948.9,2021,3,9,1,0,3.0,13.0,13.0,5.0
10.4,0.0,3.4,17.4,27.0,1.9,7.8,7.8,959.9,954.1,2021,3,10,0,0,6.0,15.0,16.0,1.0
10.4,0.0,0.7,20.0,99.0,1.9,7.8,11.3,961.7,957.3,2021,3,11,0,0,6.0,15.0,15.5,16.0
11.2,0.0,2.4,20.0,34.0,1.7,9.7,10.8,958.8,953.9,2021,3,12,0,0,6.0,14.0,16.0,15.0
11.7,0.0,3.3,20.1,27.0,2.5,10.3,10.8,957.0,954.0,2021,3,13,0,0,6.0,15.0,15.0,16.0
11.4,0.0,1.9,20.8,32.0,1.7,5.8,11.4,958.2,954.7,2021,3,14,0,0,6.0,16.0,19.0,17.0
11.4,0.0,1.5,21.3,27.0,1.1,6.1,11.2,957.6,953.2,2021,3,15,0,0,6.0,15.0,17.0,16.0
12.4,0.0,2.4,22.3,17.0,2.2,8.9,11.1,957.0,953.1,2021,3,16,0,0,6.0,15.0,15.0,16.0
12.8,0.0,3.2,22.3,3.0,1.4,7.8,11.5,956.6,950.1,2021,3,17,0,0,6.0,16.0,17.0,17.0
10.7,0.0,1.3,20.1,32.0,2.8,10.8,11.6,951.8,945.1,2021,3,18,0,1,5.0,14.0,14.0,16.0
7.8,0.6,0.9,14.6,3.0,4.2,13.3,10.4,947.7,943.9,2021,3,19,1,0,6.0,13.0,15.0,17.0
7.8,0.0,2.7,12.9,3.0,5.6,14.4,8.3,951.8,942.8,2021,3,20,0,0,23.0,15.0,14.0,3.0
6.6,0.0,-2.8,15.9,32.0,3.1,8.9,11.9,954.5,950.7,2021,3,21,0,0,5.0,14.0,11.0,15.0
8.5,0.0,-1.6,18.6,2.0,1.9,11.4,11.9,954.6,950.0,2021,3,22,0,0,4.0,14.0,11.0,15.0
10.0,0.0,-1.2,21.1,25.0,1.9,10.3,11.9,957.7,954.0,2021,3,23,0,0,6.0,15.0,15.0,15.0
11.8,0.0,1.0,22.6,27.0,1.9,8.9,11.8,959.6,955.9,2021,3,24,0,0,4.0,15.0,17.0,16.0
12.6,0.0,2.1,23.2,25.0,2.5,8.3,12.0,958.9,954.4,2021,3,25,0,0,5.0,15.0,14.0,16.0
13.4,0.0,3.5,23.3,26.0,1.9,8.9,9.1,957.5,954.0,2021,3,26,0,0,5.0,16.0,17.0,16.0
14.0,0.0,3.0,25.0,14.0,3.6,11.4,10.9,958.0,953.3,2021,3,27,0,0,6.0,14.0,12.0,16.0
15.0,0.0,8.2,21.8,15.0,5.3,14.4,9.0,959.0,955.4,2021,3,28,0,0,2.0,15.0,19.0,17.0
17.2,0.0,9.4,25.1,17.0,4.2,11.4,8.8,958.0,954.3,2021,3,29,0,0,2.0,14.0,17.0,16.0
17.4,0.0,9.7,25.1,16.0,4.7,19.7,3.7,957.0,952.4,2021,3,30,0,0,5.0,14.0,15.0,16.0
18.8,0.0,9.5,28.0,11.0,1.7,12.8,10.8,954.8,947.3,2021,3,31,0,0,5.0,14.0,16.0,17.0
17.8,0.0,11.3,24.3,99.0,4.2,10.8,9.9,951.8,947.2,2021,4,1,0,0,5.0,14.0,14.0,4.0
14.8,0.0,9.1,20.6,99.0,2.8,9.7,10.6,951.9,949.2,2021,4,2,0,0,1.0,15.0,13.5,15.0
13.4,0.0,5.2,21.7,99.0,2.2,10.3,10.9,949.9,944.5,2021,4,3,0,1,6.0,14.0,16.0,16.0
13.4,1.2,4.6,22.3,99.0,1.7,9.7,8.3,951.7,946.7,2021,4,4,1,1,5.0,14.0,16.0,15.0
14.8,1.3,7.8,21.8,35.0,2.5,9.7,6.8,952.1,950.0,2021,4,5,1,0,23.0,12.0,12.0,16.0
14.9,0.0,4.7,25.1,99.0,1.7,8.3,10.5,951.5,945.0,2021,4,6,0,0,6.0,15.0,13.5,16.0
